gene_set_library,Term,Overlap,P-value,Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2025,Negative Regulation of Cell Differentiation (GO:0045596),1/220,0.1985431540949234,0.2177570077170127,4.749098774333093,7.678099751613271,USH2A
GO_Biological_Process_2025,Regulation of Cell Growth (GO:0001558),1/222,0.2001631152011021,0.2177774693387991,4.705644201000238,7.569605933177322,JADE2
GO_Biological_Process_2025,Negative Regulation of Multicellular Organismal Process (GO:0051241),1/243,0.2169859601744004,0.2342070681247497,4.292735972161809,6.558968424426781,PON1
GO_Biological_Process_2025,Positive Regulation of Signal Transduction (GO:0009967),1/256,0.2272310643777576,0.2433340531919294,4.071207430340557,6.032665804717162,DEPDC1B
GO_Biological_Process_2025,DNA Repair (GO:0006281),1/302,0.262469926784462,0.2788742972084909,3.440986186396223,4.602727703848208,RAD51
GO_Biological_Process_2025,Regulation of Cell Cycle (GO:0051726),1/318,0.2743649978381094,0.2892530209766115,3.264652166694338,4.22216142588564,JADE2
GO_Biological_Process_2025,Regulation of RNA Biosynthetic Process (GO:2001141),1/465,0.3754452453109483,0.3927734874022229,2.2137023593466423,2.168637215715515,JADE2
GO_Biological_Process_2025,Positive Regulation of RNA Biosynthetic Process (GO:1902680),1/555,0.4305682662728285,0.4470021695656845,1.845525365760973,1.5551308297796114,MED17
GO_Biological_Process_2025,Positive Regulation of Transcription by RNA Polymerase II (GO:0045944),1/983,0.6352227274264486,0.6544719009848258,1.0182227462750564,0.4620487000643764,MED17
GO_Biological_Process_2025,Regulation of DNA-templated Transcription (GO:0006355),2/2139,0.6466467249068517,0.661232741258134,0.9277283835075132,0.4044479701549366,JADE2;MED17
GO_Biological_Process_2025,Regulation of Transcription by RNA Polymerase II (GO:0006357),2/2250,0.6752161871807997,0.6852940407208117,0.8764333728746541,0.3441949844033072,JADE2;MED17
GO_Biological_Process_2025,Regulation of Gene Expression (GO:0010468),1/1127,0.6866905044097535,0.6917771007387146,0.8812751238665046,0.3312462831890405,JADE2
GO_Biological_Process_2025,Positive Regulation of DNA-templated Transcription (GO:0045893),1/1274,0.7320701473766096,0.7320701473766096,0.7734320089304172,0.2412171550011246,MED17
